length,gc,entropy,obs_gc,obs_entropy,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,AllocatedMemory_Bytes,ComparisonsPerChar,MaskTable_Bytes,Matches,PatternLength,ReverseComplement_Bytes,TotalComparisons
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
2000,0.2,0.3,0.1785,1.674733,,,,,,,,True,Pattern too long for Bit-Parallel (>64),,,,,,,
